county_fips,year,commodity_desc,AREA HARVESTED,AREA PLANTED,PRODUCTION,YIELD,class_desc,prodn_practice_desc,util_practice_desc,cv_mean,yield_unit
31097,2017,CORN,55900.0,56300.0,9113000.0,163.0,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31097,2017,SOYBEANS,60900.0,61100.0,2945000.0,48.4,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31097,2017,WHEAT,1560.0,1600.0,71200.0,45.6,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31097,2018,CORN,62600.0,63500.0,9122000.0,145.7,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31097,2018,WHEAT,1260.0,1300.0,68700.0,54.5,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31097,2019,CORN,63800.0,65700.0,8684000.0,136.1,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31097,2019,SOYBEANS,57000.0,57500.0,2819000.0,49.5,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31097,2019,WHEAT,1220.0,1400.0,59200.0,48.5,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31097,2020,CORN,62800.0,64900.0,9602000.0,152.9,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.2,BU / ACRE
31097,2020,SOYBEANS,60900.0,61300.0,2704000.0,44.4,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,1.1,BU / ACRE
31097,2020,WHEAT,1140.0,1200.0,53800.0,47.2,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,3.4,BU / ACRE
31097,2021,SORGHUM,480.0,600.0,52100.0,108.5,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.6,BU / ACRE
31097,2022,CORN,61800.0,63200.0,7739000.0,125.2,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.9,BU / ACRE
31097,2022,SOYBEANS,63800.0,64400.0,2061000.0,32.3,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.5,BU / ACRE
31097,2022,WHEAT,1060.0,1200.0,63600.0,60.0,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15.1,BU / ACRE
31097,2023,CORN,67000.0,67600.0,11631000.0,173.6,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.3,BU / ACRE
31097,2023,SOYBEANS,59900.0,60400.0,2923000.0,48.8,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,1.3,BU / ACRE
31097,2023,WHEAT,1830.0,2000.0,110000.0,60.1,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,12.0,BU / ACRE
31097,2024,CORN,67000.0,67600.0,10981000.0,163.9,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.8,BU / ACRE
31097,2024,SOYBEANS,61500.0,61900.0,2601000.0,42.3,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.9,BU / ACRE
31099,2010,CORN,102800.0,104800.0,19465333.333333332,173.0666666666667,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2010,SORGHUM,500.0,500.0,48000.0,96.0,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2010,SOYBEANS,60066.666666666664,60733.333333333336,3492000.0,55.1,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2010,WHEAT,5800.0,6133.333333333333,275533.3333333333,54.366666666666674,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2011,CORN,109733.33333333333,110866.66666666667,20426666.666666668,173.16666666666666,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2011,SORGHUM,800.0,900.0,90000.0,112.5,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2011,SOYBEANS,57266.666666666664,57466.666666666664,3738000.0,62.5,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2012,CORN,105866.66666666667,109333.33333333333,21279333.333333332,163.76666666666668,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2012,SORGHUM,800.0,800.0,89500.0,111.9,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2012,SOYBEANS,60466.666666666664,60733.333333333336,3748000.0,53.76666666666667,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2012,WHEAT,5800.0,6200.0,273300.0,47.1,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2013,CORN,108533.33333333333,112600.0,20742000.0,161.23333333333332,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2013,SORGHUM,700.0,900.0,83000.0,118.6,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2013,SOYBEANS,55733.333333333336,55866.666666666664,3222666.6666666665,51.23333333333333,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2013,WHEAT,6600.0,7600.0,286100.0,43.3,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2014,CORN,90733.33333333333,104666.66666666667,18458000.0,174.79999999999998,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2014,SORGHUM,500.0,1000.0,55000.0,110.0,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2014,SOYBEANS,57600.0,62800.0,3365333.3333333335,53.6,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2014,WHEAT,6500.0,7900.0,285400.0,43.9,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2015,CORN,105333.33333333333,107000.0,22188666.666666668,185.5,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2015,SORGHUM,900.0,1000.0,96000.0,106.7,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2015,SOYBEANS,62333.333333333336,62666.666666666664,4066666.6666666665,57.86666666666667,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2015,WHEAT,5660.0,8300.0,214100.0,37.8,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2016,CORN,110000.0,111733.33333333333,21858666.666666668,174.1,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2016,SOYBEANS,56000.0,56333.333333333336,3674000.0,59.800000000000004,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2016,WHEAT,5950.0,6000.0,392500.0,66.0,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2017,CORN,103600.0,106266.66666666667,22471333.333333332,199.26666666666665,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2017,SOYBEANS,62200.0,62466.666666666664,4215333.333333333,64.73333333333333,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2017,WHEAT,6250.0,6600.0,293000.0,46.9,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2018,CORN,160500.0,165500.0,34463000.0,214.7,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2018,SOYBEANS,90500.0,91300.0,5757000.0,63.6,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2018,WHEAT,4140.0,4400.0,193100.0,46.6,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2019,CORN,163600.0,177000.0,34221000.0,209.2,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2019,SOYBEANS,77700.0,78500.0,4932000.0,63.5,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2019,WHEAT,3360.0,4700.0,223400.0,66.5,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31099,2020,CORN,170600.0,176000.0,35536000.0,208.3,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.5,BU / ACRE
31099,2020,SOYBEANS,80700.0,81200.0,5116000.0,63.4,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.7,BU / ACRE
31099,2020,WHEAT,3320.0,3500.0,166000.0,50.0,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,2.9,BU / ACRE
31099,2021,WHEAT,3950.0,4200.0,249000.0,63.0,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,1.5,BU / ACRE
31099,2022,CORN,158900.0,162000.0,30827000.0,194.0,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.1,BU / ACRE
31099,2022,SOYBEANS,93000.0,94200.0,5338000.0,57.4,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.5,BU / ACRE
31099,2022,WHEAT,2690.0,4100.0,93200.0,34.6,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,29.0,BU / ACRE
31099,2023,CORN,165600.0,172000.0,33584000.0,202.8,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.1,BU / ACRE
31099,2023,SOYBEANS,82800.0,83400.0,4927000.0,59.5,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.7,BU / ACRE
31099,2024,CORN,156800.0,174000.0,31015000.0,197.8,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.1,BU / ACRE
31101,2010,CORN,65400.0,67666.66666666667,9772000.0,137.36666666666667,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31101,2010,SOYBEANS,15500.0,15900.0,907800.0,58.6,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31101,2010,SUGARBEETS,1900.0,1900.0,54600.0,28.7,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,TONS / ACRE
31101,2010,WHEAT,26800.0,29400.0,974666.6666666666,43.36666666666667,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31101,2011,CORN,70666.66666666667,72133.33333333333,9869333.333333334,130.36666666666667,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31101,2011,SOYBEANS,15700.0,16000.0,783200.0,49.9,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31101,2011,SUGARBEETS,2100.0,2100.0,60900.0,29.0,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,TONS / ACRE
31101,2011,WHEAT,26466.666666666668,27000.0,1162666.6666666667,55.76666666666667,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31101,2012,CORN,63266.666666666664,77000.0,9006666.666666666,111.3,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31101,2012,SOYBEANS,14400.0,15000.0,838900.0,58.3,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31101,2012,SUGARBEETS,2100.0,2100.0,70500.0,33.6,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,TONS / ACRE
31101,2012,WHEAT,25133.333333333332,25733.333333333332,1150666.6666666667,53.79999999999999,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31101,2013,CORN,71333.33333333333,72266.66666666667,10520000.0,131.86666666666667,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31101,2013,SOYBEANS,16900.0,17000.0,966100.0,57.2,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31101,2013,SUGARBEETS,1860.0,1900.0,62300.0,33.5,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,TONS / ACRE
31101,2013,WHEAT,17333.333333333332,22266.666666666668,573333.3333333334,45.133333333333326,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31101,2014,CORN,63800.0,65400.0,10710000.0,150.36666666666667,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31101,2014,SOYBEANS,16900.0,17400.0,1106700.0,65.5,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31101,2014,SUGARBEETS,1890.0,2000.0,67300.0,35.6,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,TONS / ACRE
31101,2014,WHEAT,28320.0,30000.0,1503333.3333333333,65.73333333333333,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31101,2015,CORN,65133.333333333336,67266.66666666667,10308000.0,147.13333333333333,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31101,2015,SOYBEANS,15850.0,16400.0,966900.0,61.0,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31101,2015,SUGARBEETS,2200.0,2200.0,71900.0,32.7,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,TONS / ACRE
31101,2015,WHEAT,18553.333333333332,25866.666666666668,822666.6666666666,52.333333333333336,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31101,2016,CORN,109200.0,110900.0,17659000.0,161.7,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31101,2016,SOYBEANS,15200.0,15500.0,955800.0,62.9,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31101,2016,SUGARBEETS,2200.0,2300.0,74500.0,33.9,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,TONS / ACRE
31101,2016,WHEAT,42600.0,43500.0,2504000.0,58.8,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31101,2017,CORN,71933.33333333333,72800.0,11254000.0,149.93333333333334,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31101,2017,SUGARBEETS,1400.0,1400.0,57400.0,41.0,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,TONS / ACRE
31101,2017,WHEAT,21980.0,22666.666666666668,1158000.0,59.93333333333334,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31101,2018,CORN,70133.33333333333,72066.66666666667,12031333.333333334,163.46666666666667,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31101,2018,SUGARBEETS,1600.0,1700.0,52100.0,32.6,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,TONS / ACRE
31101,2018,WHEAT,26700.0,31100.0,1516000.0,56.8,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31101,2019,WHEAT,26740.0,31300.0,1397500.0,52.3,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31101,2020,CORN,121600.0,125500.0,16586000.0,136.4,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.1,BU / ACRE
31101,2020,SOYBEANS,19900.0,20600.0,1182000.0,59.4,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,1.5,BU / ACRE
31101,2020,WHEAT,22700.0,24100.0,917000.0,40.4,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,1.1,BU / ACRE
31101,2021,CORN,121800.0,126000.0,14925000.0,122.5,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.1,BU / ACRE
31101,2021,SOYBEANS,25200.0,25600.0,1550000.0,61.5,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.8,BU / ACRE
31101,2021,WHEAT,18200.0,19400.0,906000.0,49.8,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,1.3,BU / ACRE
31101,2023,WHEAT,19500.0,28800.0,819000.0,42.0,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,6.0,BU / ACRE
31101,2024,CORN,127900.0,130500.0,23060000.0,180.3,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.1,BU / ACRE
31103,2010,CORN,8666.666666666666,9533.333333333334,1481333.3333333333,151.5,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31103,2010,SOYBEANS,2333.3333333333335,2400.0,117133.33333333333,46.46666666666667,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31103,2010,WHEAT,500.0,600.0,26400.0,52.8,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31103,2011,CORN,11200.0,12133.333333333334,1888666.6666666667,154.26666666666668,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31103,2011,SOYBEANS,2800.0,2866.6666666666665,131266.66666666666,44.666666666666664,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31103,2012,CORN,11933.333333333334,14466.666666666666,2195066.6666666665,137.73333333333332,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31103,2013,CORN,12533.333333333334,12866.666666666666,2222666.6666666665,158.5666666666667,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31103,2013,SOYBEANS,2533.3333333333335,2533.3333333333335,138866.66666666666,48.13333333333333,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31103,2014,CORN,11600.0,12733.333333333334,1814666.6666666667,139.9,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31103,2015,CORN,13270.0,15900.0,2522900.0,190.1,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31103,2015,SOYBEANS,4750.0,4800.0,268900.0,56.6,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31103,2016,CORN,11140.0,12933.333333333334,2014666.6666666667,156.03333333333333,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31103,2016,SOYBEANS,3550.0,3700.0,200800.0,56.6,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31103,2017,CORN,11900.0,13266.666666666666,2168533.3333333335,150.76666666666665,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31103,2017,SOYBEANS,3900.0,4000.0,220000.0,56.4,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31103,2018,CORN,11700.0,12666.666666666666,2481333.3333333335,198.46666666666667,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31103,2018,SOYBEANS,4800.0,5000.0,292000.0,60.8,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31103,2019,CORN,16100.0,18200.0,3266000.0,202.9,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31103,2020,CORN,16700.0,18200.0,2745000.0,164.4,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.3,BU / ACRE
31103,2021,CORN,20900.0,21600.0,3419000.0,163.6,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.4,BU / ACRE
31103,2023,CORN,17700.0,20600.0,3806000.0,215.0,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,1.0,BU / ACRE
31103,2024,CORN,17000.0,21900.0,2888000.0,169.9,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.3,BU / ACRE
31103,2024,SOYBEANS,6140.0,6300.0,323000.0,52.6,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.6,BU / ACRE
31105,2010,CORN,18000.0,18900.0,1823000.0,101.3,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31105,2010,SUGARBEETS,3000.0,3000.0,72900.0,24.3,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,TONS / ACRE
31105,2010,SUNFLOWER,4750.0,4900.0,5222500.0,1060.0,NON-OIL TYPE,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,LB / ACRE
31105,2010,WHEAT,93000.0,109800.0,2772000.0,29.8,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31105,2011,CORN,15600.0,16133.333333333334,1792666.6666666667,104.03333333333335,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31105,2011,SUGARBEETS,3400.0,3400.0,87100.0,25.6,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,TONS / ACRE
31105,2011,SUNFLOWER,6800.0,7600.0,6300000.0,930.0,OIL TYPE,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,LB / ACRE
31105,2011,WHEAT,66600.0,69466.66666666667,2156000.0,46.76666666666667,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31105,2012,CORN,14800.0,17600.0,1600733.3333333333,90.73333333333333,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31105,2012,SUGARBEETS,2900.0,2900.0,92100.0,31.8,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,TONS / ACRE
31105,2012,SUNFLOWER,4200.0,6200.0,2247000.0,540.0,OIL TYPE,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,LB / ACRE
31105,2012,WHEAT,63200.0,66733.33333333333,1562666.6666666667,34.5,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31105,2013,CORN,15000.0,15866.666666666666,1676933.3333333333,96.33333333333333,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31105,2013,SUGARBEETS,2900.0,2900.0,84800.0,29.2,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,TONS / ACRE
31105,2013,WHEAT,57733.333333333336,66533.33333333333,1332000.0,35.233333333333334,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31105,2014,SUGARBEETS,3700.0,3700.0,93500.0,25.3,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,TONS / ACRE
31105,2014,WHEAT,64600.0,67066.66666666667,2400000.0,54.13333333333333,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31105,2015,CORN,13906.666666666666,14200.0,1618666.6666666667,111.26666666666667,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31105,2015,SUGARBEETS,3200.0,3200.0,71200.0,22.3,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,TONS / ACRE
31105,2015,WHEAT,89640.0,100300.0,2275000.0,25.4,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31105,2016,CORN,19666.666666666668,20200.0,1626000.0,88.26666666666665,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31105,2016,SUGARBEETS,3400.0,3400.0,97000.0,28.5,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,TONS / ACRE
31105,2016,WHEAT,70113.33333333333,71733.33333333333,1995333.3333333333,42.73333333333333,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31105,2017,CORN,24866.666666666668,25733.333333333332,2044000.0,93.09999999999998,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31105,2017,SUGARBEETS,3200.0,3200.0,91300.0,28.5,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,TONS / ACRE
31105,2017,WHEAT,56626.666666666664,60266.666666666664,1729333.3333333333,43.166666666666664,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31105,2018,SUGARBEETS,3500.0,3600.0,105000.0,30.0,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,TONS / ACRE
31105,2018,WHEAT,89500.0,95000.0,3149000.0,35.2,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
31105,2020,WHEAT,80900.0,88400.0,2673000.0,33.0,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.7,BU / ACRE
